address,balance,TDR,Wallet_Age(Days),From_Count,To_Count,Predicted_Holding_days
0x232d205392fa2b810d61f1fbbbfca22ca4961d48,0.00081,0.0,0,0,0,Over 4 weeks
0xb0121356f3455675f5d804671257bc300b6c6f8d,0.36047,0.049,963,19,27,Over 4 weeks
0x31e3d4e6b7962e363ec0c0aa0c859358c7879157,0.05854,0.055,521,9,17,Over 4 weeks
0xb95938140b1fbf7c90e9b209d311003528828a38,0.018,0.123,263,2,12,Over 4 weeks
0x377118b5f57448fb41a5dae0ef52045c861a7627,0.11942,0.074,521,5,23,Over 4 weeks
0x476ce5f75ca6f04e69546790df8838e676711c14,0.00103,0.012,449,0,3,Over 4 weeks
0x239f902a295e27ae3c59ed4dc007b94abde324f3,0.00141,0.004,1850,2,4,Over 4 weeks
0x1b415c06291804bf441e1cf99d4437175e67330e,0.01004,0.0,0,0,0,Over 4 weeks
0xbbb0b369d838ae69790da1125c917531c439856f,0.29425,0.048,781,13,24,Over 4 weeks
0x2b3675f697aa2f7e63694bed8cb80f04f649a08d,0.00476,0.0,0,0,0,Over 4 weeks
0x1e3d3f463a8758835d723dbbfcfbdebcd54edbbc,0.01535,0.016,833,3,2,Over 4 weeks
0x88e798938cec8580d10d50694e8c72d1767cd2a5,0.00392,0.008,572,0,3,Over 4 weeks
0x4297b82a1c75196b68ca38eb959bbf8b7c22e991,0.10514,0.01,434,1,3,Over 4 weeks
0x6337f17d904eba995cee312e039eef3103228837,0.0128,0.067,480,6,14,Over 4 weeks
0x71cb336b77dcaea5d5fcc61ee0f2e2ac6015d3a7,0.17702,0.149,649,53,34,Over 4 weeks
0x46844b7f46fe2105c797bb59a97792694467ba37,0.03347,2.0,190,1,1,Over 4 weeks
0x875addbc5375d93d2b80ceb0e47b6a329b88582b,0.00078,2.0,397,1,1,Over 4 weeks
0x4e0f090d9ff07403de7931129939c9744eedb4f2,0.00075,2.0,397,1,1,Over 4 weeks
0x0621b93d6d8a2f7d8d05144d454fedd7d2e5b805,0.04169,0.013,1847,1,8,Over 4 weeks
0xa73a8cb53f91a903b4b6202e85e347000d5433a5,0.01362,0.034,835,12,11,Over 4 weeks
0x9fa5e415c66a00d9fd83b37c865eb0832d232679,0.0,0.065,412,5,7,Over 4 weeks
0x5916f8c71bebe149b6ff53f69d34234ed4c197a7,0.00669,0.111,218,2,3,Over 4 weeks
0xb8ccea89c8d68c6024277d6b54bfffa0ff166709,0.03482,0.027,559,3,5,Over 4 weeks
0x97432c12ea8c957c3ae2d59c9953cf8df9cbc5b0,0.00169,0.073,1351,26,63,Over 4 weeks
0x819fec659e1c225ce330b02e01f1e4c629e92a7a,0.01896,0.318,529,41,59,Over 4 weeks
0x9fdee2c1883d46a5c0c72630da1eb7d70bf9c32e,0.03071,0.076,492,7,30,Over 4 weeks
0x06fa22d76a0205f4972580e63090a97f1c788f67,0.00904,0.143,492,20,47,Over 4 weeks
0x3bf7f65d1847720d08c2bd0d8e2823ef049dab20,0.01601,0.073,492,6,29,Over 4 weeks
0xc2d70ffe112d9b18c8e093b05c2f785b1ce7cff2,0.00065,0.074,1388,31,69,Over 4 weeks
0xafaaefad7c0ea3c81cb7062bbd9123988badf498,0.13306,0.246,643,40,60,Over 4 weeks
0x168f87fbfe36b84e44b9d06278b2aa1cc73d7400,0.12128,0.148,761,43,57,Over 4 weeks
0x621752f25abd2e13136275f0059e4d9ae4dc08b7,0.05042,0.105,605,9,39,Over 4 weeks
0x365a9a61191f249ba4f0d21263852da78d6fad7c,0.06672,0.334,500,38,62,Over 4 weeks
0x3712c3f2d2e2bd0cecb6fa68b2e9f71d8029cc9e,0.00956,0.045,491,5,14,Over 4 weeks
0x5c42bdae111098ba8e204d9cf2692d4c861dca95,0.00138,0.05,673,16,17,Over 4 weeks
0x517750948ad729fc150631ee52dc1219c8492d2e,0.01655,0.203,404,31,46,Over 4 weeks
0x1fd8271f95b32ecffade04a2c93c7009b6fe7d5f,0.00445,0.136,348,17,29,Over 4 weeks
0x92dea9131e7897ba82c27f438a873ca4351067bd,0.00148,0.038,637,8,13,Over 4 weeks
0x56f163f4c0cbcde37efd613dae01d797231cfab1,0.1253,0.038,553,7,14,Over 4 weeks
0x2a5a847dfef231ed9a680d32c3bb39582423e72f,0.06675,0.085,438,9,24,Over 4 weeks
0x06e84ad48a328e2b7c4dfb172c4edfb9fba6bd9b,0.03451,0.204,350,27,42,Over 4 weeks
0x7636fcbffc81d543c8a439022902b834073dea3e,0.00967,2.128,1848,5,95,Over 4 weeks
0xcdc1e1d7ef634f8df50eda330028c1e3265bc698,0.00038,0.18,763,45,55,Over 4 weeks
0x4818ac2000dff5e678890794ae024edf0b2fd566,0.0231,0.078,526,13,17,Over 4 weeks
0x82e9a55afb16a26ff840e83dec37e7088774c8ee,0.45472,0.179,642,39,61,Over 4 weeks
0x0a3b4905b0a7bd42645c8f0bda9f3bc213f09610,0.00208,0.039,916,10,21,Over 4 weeks
0xf55c009668ba9c739211178a0211df15a1f81a87,0.00968,0.052,656,8,20,Over 4 weeks
0x8ae3a24aca97dc626f3f0cbeaa5f6803224d84ce,0.021,0.215,674,47,53,Over 4 weeks
0xa71c40350d5545bc45a7ff03e90fdf685c792e1d,0.00678,0.015,397,0,3,Over 4 weeks
0xe18173b6e3f018a66500e719ecefefa97ef92032,0.01068,0.089,1353,39,61,Over 4 weeks
0x52c36a5c5181dec9a46445b5a3b499e74fe438f9,0.00071,0.136,558,32,41,Over 4 weeks
0x53dc3204f2f294f6a5649a36ac295f74a0db92e0,0.22819,0.111,1001,37,63,Over 4 weeks
0x53795af9e129efbe1faabc270f798c0c49a669f3,0.01445,0.053,1836,15,72,Over 4 weeks
0x0e7462db19d0b95adcb5c847dacb110c7b182d50,0.01333,0.026,348,1,8,Over 4 weeks
0x011aeda0e46a82c27704a5a1c9fb8db60c094468,0.01458,0.051,907,18,26,Over 4 weeks
0xce73d12d7e7cba4d71858fca2063423124be39b0,0.01954,0.12,350,13,28,Over 4 weeks
0x134a1fc52c13eb57da610595509aab389140fdd9,0.00748,0.051,507,8,17,Over 4 weeks
0x3cc9e39f678bb63be51256c2b098e12ca9f4ad7b,0.00041,0.234,1917,9,91,Over 4 weeks
0x34a79f99185794408d3227bce62fff0adb36dc96,0.02033,0.0,0,0,0,Over 4 weeks
0x9ef7517bb9428c70f066134b9ad67f2572caacb7,0.05279,0.373,1931,41,59,Over 4 weeks
0x94770827e8897417a2bbaf072c71c12f5a003278,0.14219,0.137,1222,48,52,Over 4 weeks
0x8790590e4cf3fa9826fdf28f7ecfc19476bb4781,0.00093,0.034,375,4,8,Over 4 weeks
0xf820c77a87d0c29b2fc0127d4043c3ac12f7a3c3,0.02628,0.021,548,2,6,Over 4 weeks
0x4ac756c7afed95cd7700124dddc0ecc3eb347bb7,0.01258,0.139,565,32,39,Over 4 weeks
0xc4dfc3fb41537d2bde497ba14a65cd7e18abedd0,0.09124,0.107,1854,43,57,Over 4 weeks
0x563b149c40b798abb7a41455c6b8f32aeefb990a,0.02213,0.03,967,12,16,Over 4 weeks
0x64d25bf508c0a179b6af742985b9b5041caaf112,0.00354,0.238,164,2,3,Over 4 weeks
0x31953656289958c50ceb674c4962f40aaaf2c8e4,0.01369,0.073,558,16,20,Over 4 weeks
0x7f61f5e1a0c526a0359838295e040a53171e3af6,0.04659,0.488,420,51,49,Over 4 weeks
0xf96175d8701a296f741c920599b8cfa62736ec5a,0.02872,0.109,405,6,22,Over 4 weeks
0x1c1d482116e406555e130cfae045c07c742b8149,0.00964,0.173,660,51,49,Over 4 weeks
0x57d38d1108fb03c85644d2dbae768a3f57719453,0.1229,0.02,967,7,12,Over 4 weeks
0xf33e217ee0bbf892aaa44af2592154e94bdb0326,0.00018,0.04,773,11,15,Over 4 weeks
0xe12e1354ce5b1b9f34fbdfb9a1d5c202ba772a8b,0.21556,0.036,631,4,18,Over 4 weeks
0x60824104ab653806ce9393b2f71d371607916083,0.00258,0.333,424,23,77,Over 4 weeks
0x04065f3166fd667e720c4cc333818dbe07cbda7c,0.00939,0.063,636,19,18,Over 4 weeks
0x6a8f5a07e5a49a88fa03a1e0b757821e235293c0,0.05993,0.094,739,18,51,Over 4 weeks
0xf73aacdada0a3cfb6586111b8e5600893d17d832,0.00801,0.033,526,3,4,Over 4 weeks
0x345b17a1b8953ef0443bf15787724bc09c4b9e9f,0.0279,0.082,355,5,19,Over 4 weeks
0x5229d094915388dcb6f1c829aa6e241424360e27,0.32783,0.106,588,30,31,Over 4 weeks
0x525ff526bd1f343d28cc6eea66fbf2fa98751c57,7e-05,0.015,494,1,3,Over 4 weeks
0x107b2c1fead49a173bd9db99436eb6b1e5ad5f96,0.07016,0.099,496,18,31,Over 4 weeks
0xfce84355d5047ce4cb316f34e911bacfd02b167b,0.00343,0.022,521,1,6,Over 4 weeks
0x71b937d0873aa13324a3810026796b6ba915db96,0.0071,0.072,515,10,26,Over 4 weeks
0xa23921e9ad360422a0240e85772a0e83c9374afb,0.00993,0.036,281,2,3,Over 4 weeks
0xc68fbcb9f75d06a6b7ccb290fdcb65a5a51b7444,0.13516,0.037,522,1,8,Over 4 weeks
0xcf05a58150be675d565270b08caba14e5570529f,0.00545,0.026,684,5,12,Over 4 weeks
0x1c0ed538b74d7861e8606e4db92ec98cf8f49953,0.08797,0.11,581,25,38,Over 4 weeks
0xef519d9caa18e05633ec1282ac15b5e5ad0626f5,0.02306,0.071,553,14,25,Over 4 weeks
0xa1320ec1a2b7353c7c00e4d3944b55b2ebcf105f,0.11941,0.019,693,4,8,Over 4 weeks
0x3ef06ed925192b9198a2c9a134a28b8e10ec2a67,0.06314,0.051,509,6,19,Over 4 weeks
0x01636d13441b83f162b6128424ead260f5d43189,0.02312,0.033,480,2,8,Over 4 weeks
0x64dc694344f9cc7635bc6c821499f05bbc4a700f,0.05717,0.055,1777,36,61,Over 4 weeks
0x4ed549c9aa7fec07827b5bfee4f8314dc9cb976f,0.08155,0.041,1951,27,52,Over 4 weeks
0xdb9718552f6b5a06422d7ce790a0f47241178753,0.00109,0.167,558,37,45,Over 4 weeks
0xa97f13cb0981dd723280f821857fdc484780c92f,0.0007,2.0,397,1,1,Over 4 weeks
0x2c4de45845e4e113a45abac449c2f3b3060f53f6,0.0026,2.0,397,1,1,Over 4 weeks
0xebc0b5f53e2ec5ba6b4ec710c29a57c727d86a37,0.00071,2.0,397,1,1,Over 4 weeks
0xd945e64f150da58672fc294adc97f407455311f2,0.00071,2.0,397,1,1,Over 4 weeks
0x3cbf87a2a8b5138f5682dee72b0c08fe642eb8fc,0.00072,2.0,397,1,1,Over 4 weeks
0xa80b701fd3060954157b26ecca31302931089771,0.00086,2.0,397,1,1,Over 4 weeks
0xf8ebcdf705da4390b4dae24b47e3b7ddb213807b,0.00075,2.0,397,1,1,Over 4 weeks
0x850bf40adcd32b1fe4bb49ded43b9aad11a458f0,0.00257,2.0,397,1,1,Over 4 weeks
0xd1abb6ce972ac0d0e377d5aac231895625629209,0.00069,2.0,397,1,1,Over 4 weeks
0xe6b1850e9d74c9c9aee1e0912ae52d2a25bd9a01,0.00085,2.0,397,1,1,Over 4 weeks
0x8a657cc0ad6f55adf94b6d06bd82a0e863afea99,0.00063,2.0,397,1,1,Over 4 weeks
0x4f345455bdff5c2a119355912b5cc42a9a97ef01,0.00069,2.0,397,1,1,Over 4 weeks
0x2b709a18a24de951d20addf82e088049bb4fa021,0.00083,2.0,397,1,1,Over 4 weeks
0x5d0bb6599f98b2b0ec4e47fa7129e685b57b05e1,0.01293,0.025,480,0,5,Over 4 weeks
0x4b90d7bd333cc752496a735b8142dc6136e6f8b7,0.00247,0.0,0,0,0,Over 4 weeks
0x4731d443d38ac829fbac5151e0aacf7c6891e3a1,0.00029,0.024,714,3,5,Over 4 weeks
0xa73cf51d23a9e1a6e1135c207213f174dc0f879a,0.01286,1.0,525,0,1,Over 4 weeks
0xf73ccef113bd0f198562237987ac566f76ff28bf,0.02184,0.038,575,4,4,Over 4 weeks
0xdfa67ba0c22fa0dd142b1f3e1bdaf814de2668ab,0.00551,0.15,742,27,39,Over 4 weeks
0x79372563f7b6ddae365a729ecb3b706774a7d4da,0.00198,0.0,0,0,0,Over 4 weeks
0x351da7ed8387c64954e2e910b6d3b1dd9e2e9805,0.0087,0.0,0,0,0,Over 4 weeks
0x46a322c743bc5a9782f0ec39fb4e8f8b5ad89537,0.02468,0.028,775,4,3,Over 4 weeks
0xc4bf054c6bf6b31503593da842a30243cb878f2d,0.00015,3.0,1757,0,3,Over 4 weeks
0x363e592bf8e6b1c9ea4421017b006588e9d65075,0.00442,0.0,0,0,0,Over 4 weeks
0x172e2b7b794e1d141c65c52fb50aafa82e894f95,0.01956,0.011,579,0,4,Over 4 weeks
0x7a0bfce28d96a808f31880b7a18929ab4e7c5f85,0.00141,0.006,488,1,2,Over 4 weeks
0x245de17b1d485c059bbe4b87817172980fa90f28,0.0,0.0,0,0,0,Over 4 weeks
0x896002e29fe4cda28a3ae139b0bf7bac26b33a8c,0.02643,1.136,706,51,49,Over 4 weeks
0x83d2e472495f408bd0bc85702f4be5ef1acaee80,0.00071,0.206,982,44,56,Over 4 weeks
0x994f96722575b64b27cdbe327498f34aaa2f0043,0.08371,0.25,560,40,60,Over 4 weeks
0x98c366dbe6d98a2d6a3ed471608921b03f3abcca,0.12161,0.256,633,39,61,Over 4 weeks
0x14d15f15f1151d82e0aa5f2443b7da68f981424c,0.2674,0.599,446,45,55,Over 4 weeks
0xb75d08b1bc49f4e2b0e27c7f77aac9bd49333d29,0.00833,0.077,492,6,31,Over 4 weeks
0xd85df04c47d6072e84a2f5758d7fdca662da5cce,0.00124,0.095,1805,5,95,Over 4 weeks
0xa77797a13930864d35cd7c53d0830aa775bb181b,0.10882,0.13,437,18,37,Over 4 weeks
0xb47116c96385ae3796d8bc25629b662d6df58746,0.02296,0.068,492,6,27,Over 4 weeks
0x35a20b5d8bfbd674cbb9229ca91e012222f82e98,0.01662,0.064,492,5,26,Over 4 weeks
0x699befef574d30ce697147a61c2b0d7617f18c2a,0.00236,0.055,492,3,24,Over 4 weeks
0x94520e2f86afd790263715f727d0d35f533f2a36,0.01301,0.179,576,47,53,Over 4 weeks
0xa12611cd4b27a96a9a0ec627a8d977da0e1b6cb6,0.00764,0.066,492,4,27,Over 4 weeks
0x5321f304c6f78f2639c87c531a5472da44ee38fb,0.01349,0.048,491,6,17,Over 4 weeks
0x476e8c784cb487ba1532907556e47ab960f5d137,0.00835,0.125,583,18,51,Over 4 weeks
0x6ca3fccb6c1a6f949b546c60e1347114970867a9,0.01102,0.017,491,1,7,Over 4 weeks
0xadf670ad258b4baa61590365f5bd888ccd466476,0.0159,0.025,491,1,7,Over 4 weeks
0x167c63274ac6bc7df50bdfa414dda2108c88feac,0.00701,0.126,547,17,37,Over 4 weeks
0xadf44724617d891b933fab904cf6e939a167aa1f,0.0031,0.093,612,16,36,Over 4 weeks
0x38c75d7044e7ca89a251a89716c8db648fb965de,0.00763,0.114,516,15,27,Over 4 weeks
0xdd789ad8743207c19ed4fba79b384c4c3adb1389,0.00707,0.051,426,7,14,Over 4 weeks
0x190236c3840f258a95fe11e8c45e623dd8174e1e,0.06901,0.319,579,40,60,Over 4 weeks
0x73428ec1c479c0f7c8113ec3d2829139c5273607,0.03258,0.138,346,14,30,Over 4 weeks
0x47acaee373848a266a220125203460e3921677ed,0.02413,0.212,581,45,55,Over 4 weeks
0x72a7f477fbaa8ea2d1a3d70bac5d6457deb3a9ab,0.0037,0.081,802,27,38,Over 4 weeks
0xfde085b10d847e29bf7166d21437f57feed6989b,0.00324,0.016,578,1,3,Over 4 weeks
0x2b5ef7f8d42feb86ba3d4eec6e325ec314105f29,0.02263,0.325,481,41,59,Over 4 weeks
0x59ee84e74662e824e44835322bf6078f4f93dd37,0.00033,0.076,718,17,36,Over 4 weeks
0xdd0e8274272259c6b4b6c78a10e5cad6d2a225b3,0.02911,0.102,911,32,57,Over 4 weeks
0x2b49f45b80d7ad5c3af9c96b5b664a953979d16a,0.01141,0.108,399,7,20,Over 4 weeks
0x3bd83798f8474c7c1f96595095c85ec94ac834ca,0.01096,0.09,586,16,17,Over 4 weeks
0x7b9d0110b3d8c986c59342839ac4a36a22a1ce9b,0.08086,0.124,968,51,49,Over 4 weeks
0x22bd8c9e6a8485965c39fc99e83ebfd9a5ed5cfb,0.01711,0.016,548,1,7,Over 4 weeks
0x1b18a7b058eedac1f55c74422cc3d5a694d5d023,0.05061,0.038,350,3,4,Over 4 weeks
0xd2315084a6831e2849cb2b74834dd9023391eb81,0.0094,0.042,587,7,10,Over 4 weeks
0x6c7f3cdd089fcff4f24c78157a92c488d011d91b,0.02087,0.202,576,40,60,Over 4 weeks
0x1e6a793466586d2f181aba13f14d7773f5ab5246,0.1316,0.169,763,48,52,Over 4 weeks
0x8b9bcd0e2df2987912bac416518af0799cbe349f,0.03725,0.094,521,19,28,Over 4 weeks
0x13dbdaeab74fb5d43387c07beb020d0a6258e8d7,0.10997,0.063,582,15,20,Over 4 weeks
0x090bb2b9b28acee19d6799081298b11baeae4f4d,0.04655,0.013,519,0,5,Over 4 weeks
0x3b9288ba5dcc2051b1cd243bbaeddec8149ec50c,0.00172,0.066,963,21,33,Over 4 weeks
0xd2fd5efb267cd7f7a0ba2af47fbabf53443fb36f,0.02265,0.021,548,1,6,Over 4 weeks
0x5d0e657bbf02dae5c88aa03a0234a1e911f8f270,0.08205,0.232,495,38,62,Over 4 weeks
0x1c1bd8c213ecf004ace7866e12abc405a19b3ae3,0.00617,0.156,350,24,29,Over 4 weeks
0xf661216d01f19b7510b2231c9011d36fdc43fb28,0.0019,0.087,813,28,41,Over 4 weeks
0xdaed88ed03912312f32baf035b1ef63bc3f7e032,0.00018,0.042,527,5,11,Over 4 weeks
0xbdc357a38867b05a3355c1345aba9bd3eb5cb935,0.01108,0.024,548,2,7,Over 4 weeks
0x76e6bc0a36f9cb4cc707e108ae6d86690d025654,0.03065,0.044,350,2,4,Over 4 weeks
0xd88a79b22fd01affb421f43adc1642ed648703f6,0.00023,0.033,504,6,10,Over 4 weeks
0x510623f885e859c400d1792be4ae22718e6fac0c,0.15977,0.102,586,11,36,Over 4 weeks
0x25b05e6d3376769d0b546d5ce9017070ecc163d3,0.0341,0.185,641,45,55,Over 4 weeks
0x02d3f72607af14017dfa25006d8daa2522a43866,0.10067,0.126,679,46,33,Over 4 weeks
0x8003ad9774610c6cedef0a9fd2f7611c58d9d7df,0.00489,0.2,164,2,2,Over 4 weeks
0x66c7eea953b784c7b2fe95f26ae957110d53d68a,0.00182,0.095,1964,30,70,Over 4 weeks
0x041c8d620d328d6500df5cb2df88a16351a611c6,0.00023,1.0,141,0,1,Over 4 weeks
0x14b81a1b2511162878eb99a32549459793819b9b,0.04789,0.249,521,34,66,Over 4 weeks
0x91628188530f7b93919c81eb4d5dfe9d93ecb5be,0.02532,0.13,1640,32,68,Over 4 weeks
0xf78f6a5b9359840c48c1732a5b22de3e75c9abfb,0.11211,0.05,449,5,16,Over 4 weeks
0xbcffcd8a7a24d70bdbde7faad1c4f73ff47586a5,0.00137,0.041,579,13,9,Over 4 weeks
0xaea93abb97e12593a364196dc7cc1fe5b0a2c5f1,0.00838,0.0,0,0,0,Over 4 weeks
0x2dcc5cbf6a0a6d3665d00180e9ca089931a4c511,0.01269,0.095,901,38,45,Over 4 weeks
0x7ffaca531c4885f407b038579e47a71f265cb653,0.03118,0.375,942,37,63,Over 4 weeks
0xb8eb412990236ebb933675c8b5c4cc9812b69ded,0.00016,0.026,395,4,5,Over 4 weeks
0xf84b212fce7b58bc5a551b04ce24cba30bb0e669,0.0137,0.039,474,10,8,Over 4 weeks
0xd84fcc154f6927d09f868c16706a16ad2fb7b6d1,0.00639,0.052,521,8,11,Over 4 weeks
0xdc9d0d975738cadb22b66efb1730b1536d504947,0.0002,0.036,527,5,6,Over 4 weeks
0x2187a879da00ad65dec712330f703a425a8a0894,0.00085,0.087,424,5,19,Over 4 weeks
0xd6288615945971ccfaeccfe3f7beef2155281a5d,0.35038,0.073,598,18,22,Over 4 weeks
0x94b5310bba34b476c1c43e01b431143adcb53790,0.00307,0.013,297,1,2,Over 4 weeks
0x00714b2fa2c28ab55fb6979d2c1a5cc351b20cac,0.00097,0.112,291,3,13,Over 4 weeks
0x8946c161a5e38ac14bad7976f7b7955336d5a781,0.01607,0.041,293,1,2,Over 4 weeks
0x54f687dbc64546effd8c0b706f8970d494d14851,0.00503,0.079,883,28,39,Over 4 weeks
0x753a95c3201507df93091286f17eda5fe751dc79,0.74349,0.329,799,45,55,Over 4 weeks
0x896ec2fbf1e9f51de6dbef1888843d8735f16d00,0.05618,0.049,581,8,20,Over 4 weeks
0xd072fd519d8e87bd2222c48d2ec5be6fc322b4d6,0.01782,0.1,682,19,26,Over 4 weeks
0x8ab1b12b9f14bcba3b3482dc2ff000239af59a09,0.23024,0.031,692,5,12,Over 4 weeks
0x7ae19e3df59acf9d67c211e8aaef31fef95e5407,0.01508,0.096,543,22,29,Over 4 weeks
0xacceb17d5e1ff86a29173e973215d596d1c63574,0.02573,0.01,1851,4,14,Over 4 weeks
0xfa9ace373a697144d30afce389b70668e81e0e45,0.00071,2.0,397,1,1,Over 4 weeks
0xf0356db02d835b8d2423157d03b21e219d7c6007,0.00183,0.034,363,0,2,Over 4 weeks
0x4331bcf53b7f822d445c6ada3730fe5d9686c3f9,0.00216,2.0,397,1,1,Over 4 weeks
0x26fe3c1fe8135ca9362ffa759d6e20bf1eb76191,0.00314,0.034,363,0,2,Over 4 weeks
0xe2cb20241bd28461810736e14ff949c6a4e80493,0.00227,0.034,363,0,2,Over 4 weeks
0x3936f2f785d39ce6736f19bbbd5a44e23e1f6932,0.00264,0.034,362,0,2,Over 4 weeks
0xcf54e957f40e2466742f1a2bbef748ffb99c36c9,0.58026,0.166,578,43,52,Over 4 weeks
0xa5e3404a173a02d8d868932c79c8bc82c054d432,0.0,0.028,1000,11,14,Over 4 weeks
0xcd92b759c7aa093a621221a359a6408304e46f12,0.23405,0.083,564,22,22,Over 4 weeks
0x98bc47caffc587701fdd1a5a05ae609dcd3dcbf3,0.04136,0.003,1795,1,4,Over 4 weeks
0x852bf1105e5cc67fe02676e708c67e0458fb1f36,0.00377,0.025,557,2,2,Over 4 weeks
0x92083c544b9510bf61bf04efc3b509d8d4c7d1bf,0.001,0.293,2185,15,85,Over 4 weeks
0xb2c7bfc1054b733416aff516dff92cf4528c9187,0.05076,0.183,1841,14,86,Over 4 weeks
0xc7050cdc7bc700059e4951239899bc1e003e1a04,0.0103,0.174,243,1,3,Over 4 weeks
0x4cb628463b2dfdc04d00969fb6618645b5794a5c,0.04112,0.059,692,6,22,Over 4 weeks
0x11d6af24c168a9a131747b50cf478832e258656a,0.03855,0.037,587,8,13,Over 4 weeks
0xd3680096baf95590cd7bf01cdf46865eb0dd4207,0.0,1.0,934,0,1,Over 4 weeks
0x47241740933a0fff236e589877158c2c74704f7c,0.0658,0.098,497,13,21,Over 4 weeks
0xdc85d20493ec30d748350e3a72906f2350d35a61,0.00739,2.0,369,1,1,Over 4 weeks
0x76213ff6e8884532d8d961103a6d59178660e2ec,0.00018,0.015,585,2,4,Over 4 weeks
0x831838fdb40175bbf94e7a7f15efd0e4bb65a41e,0.12177,0.15,490,9,8,Over 4 weeks
0x3b74175fb78af5aa92e9eb2c7e837f6d50882522,0.00919,0.207,506,34,66,Over 4 weeks
0x22a6a40223d99a1112e9975fc4e4e41726a4805e,0.01474,0.199,492,35,58,Over 4 weeks
0x166d720802f189a03f43f3b1132369b0fd9e1c93,0.01843,0.073,492,7,28,Over 4 weeks
0xe77587e3a723b1d314c73f77e822b704a3ffb403,0.01668,0.066,492,6,26,Over 4 weeks
0x2169ec73eeb5287ed3180b401b6383beaf5a2011,0.00316,0.296,327,31,51,Over 4 weeks
0x8726d038c8bf67ddbd7d571895ecba481d649997,0.00797,0.07,492,6,28,Over 4 weeks
0x3158ede7ad7680df78541af3ca60b4d09dfcf41b,0.01604,0.07,492,6,28,Over 4 weeks
0xc134f280c35dfd5ccd47ea1584e987ab64389fc6,0.17403,0.065,1742,43,57,Over 4 weeks
0x050de5d3eef70a4685e1db962500f463939efdb7,0.00738,0.064,492,5,25,Over 4 weeks
0x1be693074c32541919bba91ac873464a29c09d68,0.00124,0.214,350,16,27,Over 4 weeks
0x214865f51f3181c556513912f5014175121ecbe4,0.00392,0.062,492,5,25,Over 4 weeks
0x2917634fd7319c38d377fff1d9ccac4505921339,0.06914,0.444,2044,37,63,Over 4 weeks
0x6f625ca653fcb4cfa2424cbe958aef8c6690c717,0.00902,0.254,558,37,63,Over 4 weeks
0x461ffcd712c8f566ea88a4c41de69b5664bbc2e9,0.00081,0.286,341,30,49,Over 4 weeks
0xeb035f0fd8059a6eece8e28d64a8c75ba1000861,0.01689,0.058,492,4,24,Over 4 weeks
0x7a282f06654514bd34a1bb01efcd94dfd71ae5ca,0.00597,0.064,492,4,26,Over 4 weeks
0x5defe4f60965528030ee48bba305ed017ab84998,0.01692,0.301,547,39,61,Over 4 weeks
0x2bdd000643d993c51efcac601aadf49ecbf345f1,0.02581,0.053,492,4,22,Over 4 weeks
0x6cf233cb7a0a1878ef2d315f77e6c8b925f12cec,0.01537,0.054,492,3,23,Over 4 weeks
0xa0eee1da68a6b89a71e8ecf9e9bf889555d527c4,0.00958,0.054,492,4,22,Over 4 weeks
0x7b29520e790288835da7c85e4db6e4e870710d83,0.02621,0.053,492,4,22,Over 4 weeks
0x14dfdb214c48aeab92bd357917636cbcdeb55000,0.05652,0.268,918,45,55,Over 4 weeks
0x01ecfa95fa86d9e94eacb42cc0f892d43e191caf,0.01166,0.058,491,4,24,Over 4 weeks
0x4f777e46c37fc4a2f70fdfb3a0a7c56c93ee82f0,0.0136,0.043,491,5,16,Over 4 weeks
0x0e4fe12032df9d3242323caf57d40a75f5789ee7,0.01373,0.031,491,3,12,Over 4 weeks
0x12c80d709bec16052025569352dadf943ae15886,0.01118,0.035,491,4,13,Over 4 weeks
0xfadd555f1a8b444dfc382910919e64c8ad86a461,0.01971,0.039,491,4,15,Over 4 weeks
0xc6e0ce2584c236a7996267250caea3858d0aa35d,0.01534,0.045,439,2,11,Over 4 weeks
0x739f3a1012eb0adbddcca7606fcbd607871d63db,0.04352,0.115,387,14,27,Over 4 weeks
0x1d55c586f21deb83fafe9fb6507ef535dbdfb651,0.00332,0.019,491,1,5,Over 4 weeks
0x7b2ce60a463f31b7aa4b842ddaf5eb8727ab656b,0.02383,0.041,491,3,17,Over 4 weeks
0xd91fcadcb0b820cd6d3e03f7a9ca3ff12d258edc,0.00521,0.011,491,0,3,Over 4 weeks
0xd245ac36da768c396fc1b7438740d12fad8b6aa4,0.02639,0.045,491,4,18,Over 4 weeks
0x9e2e00aab67c3a7b827eb3e431c4a6c2077510a6,0.01916,0.431,998,42,58,Over 4 weeks
0x1e54dbe42e212652ccaab64ea70acb7ff72e76e6,0.01462,0.039,491,3,16,Over 4 weeks
0x2908790cec0da7786c8e954162d753a07a98b344,0.35052,0.426,485,46,54,Over 4 weeks
0x03b0e525adf31ca9fa908be5c986e2b53cd3e1d4,0.00658,0.1,518,11,26,Over 4 weeks
0xfacc5d45cf8ba8d12685858a67c42312c2ec3f2f,0.43494,0.304,610,37,63,Over 4 weeks
0x90e97bd9f5fd775a4c2aa4f26f762050ce6969c4,0.00264,0.041,491,3,17,Over 4 weeks
0x89a23f067054fcec705e64d4f4aac36ff0db6b2c,0.02174,0.048,548,5,13,Over 4 weeks
0x3d1c953c872f3672c0552f16dfdbed74b9a6b952,0.15356,0.441,574,50,50,Over 4 weeks
0x55302267b8183b07d90486069db7337fd185dae7,0.00119,0.103,670,21,40,Over 4 weeks
